"Data Source","World Development Indicators",

"Last Updated Date","2020-09-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Slovenia","SVN","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1128000000","1280000000","1225000000","1135000000","1011000000","1016000000","1059000000","1152000000","1427000000","1725000000","1894000000","2075000000","2464000000","2955000000","2817000000","2808000000","3048000000","2793000000","2966000000","3052000000","2593000000","2717000000","3057000000","3378000000","",
"Sweden","SWE","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4390000000","4534000000","4025000000","4997000000","4943000000","4825000000","5200000000","5671000000","6548000000","7686000000","7628000000","9714000000","11889000000","11732000000","9769000000","10674000000","10209000000","10104000000","10857000000","11846000000","11307000000","12764000000","14168000000","14926000000","",
"Eswatini","SWZ","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54000000","42000000","44000000","51000000","15000000","24000000","23000000","45000000","70040000","75100000","77300000","75100000","32200000","26300000","40100000","51400000","10100000","29100000","4200000","15600000","14200000","13200000","13200000","16400000","",
"Sint Maarten (Dutch part)","SXM","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","349000000","322000000","379000000","430000000","443000000","511000000","484000000","489000000","538000000","626000000","659000000","651000000","665000000","667000000","619000000","681000000","729000000","854000000","871000000","922000000","913000000","871000000","646000000","468000000","",
"Seychelles","SYC","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224000000","182000000","195000000","191000000","202000000","225000000","221000000","247000000","258000000","256000000","269000000","323000000","396000000","408000000","349000000","352000000","380000000","429000000","484000000","481000000","483000000","505000000","585000000","611000000","",
"Syrian Arab Republic","SYR","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1258000000","1165000000","1013000000","1017000000","1031000000","1082000000","1150000000","970000000","877000000","1883000000","2035000000","2113000000","2972000000","3176000000","3781000000","6308000000","1816000000","","","","","","","","",
"Turks and Caicos Islands","TCA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","584000000","619000000","706000000","571000000","787000000","",
"Chad","TCD","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43000000","22000000","22000000","15000000","15000000","14000000","23000000","25000000","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31280967288.7571","36180415714.1313","37748291228.5193","32107953148.1458","38179796407.068","42963419911.0673","45950823190.8583","51100874224.7432","45112630059.7746","61273270081.8218","64442903126.414","77275770783.9408","93861859684.3248","100623000000","91998000000","108569200000","124318480000","133146690000","146294000000","139647690965.168","143291050735.654","148805003213.501","157079882684.374","172912858116.288","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20143505046.4558","26567237460.431","29175243274.7118","28844238419.8012","21914785955.4904","24546313942.4226","28350355367.9337","31810799377.096","37418212903.2511","47211407785.9691","56119997644.1319","60342285863.9913","75441585537.6354","90931767238.5537","77644936430.922","77813261956.6214","92419596480.6592","96751949618.4823","106879146862.5","106700360950.649","91620965566.6822","85956147578.1978","100957558187.491","115393746207.355","",
"Togo","TGO","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13000000","10000000","12000000","15000000","10000000","11000000","14000000","16000000","26000000","25000000","27000000","23000000","38000000","44000000","73000000","105000000","209000000","206000000","233000000","233000000","212000000","223000000","245000000","","",
"Thailand","THA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9257000000","10367000000","9052000000","7954000000","9416000000","9935000000","9378000000","10388000000","10456000000","13054000000","12103000000","16624000000","20625000000","22510000000","19811000000","23796000000","30924000000","34565000000","41765000000","38451000000","44851000000","48459000000","57057000000","65242000000","",
"Tajikistan","TJK","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5000000","6200000","9600000","9100000","11200000","16500000","23700000","19500000","141500000","184100000","286600000","233300000","220200000","146000000","149600000","171600000","170900000","",
"Turkmenistan","TKM","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13000000","46000000","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20970000000","23236000000","24957000000","26161000000","26761000000","29192000000","28570000000","27689000000","30690000000","35425000000","40062000000","44270700000","49597600000","54154800000","49981100000","52638700000","57438500000","61827700000","65694000000","72621500000","75029100000","79641300000","85085725562.9601","87344813279.6766","",
"Timor-Leste","TLS","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20300000","26000000","14000000","16000000","24000000","18000000","21000000","29000000","35000000","51000000","58000000","73000000","78000000","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9557067277.68017","10551498787.3224","10984943181.9513","11085470948.1755","12175408857.0976","12673026321.2742","13447823240.7743","17716286425.4159","21277485630.1566","24793276272.8012","27372100000","30489800000","36898800000","42240800000","42797000000","50180000000","39335460827.8344","42267034363.112","38319515880.8926","42210429311.1801","38596543951.0353","34383360494.6","43226093282.3571","49650995502.439","",
"Tonga","TON","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10000000","13000000","16000000","8000000","9000000","7000000","6800000","5900000","10300000","13100000","15000000","15700000","15200000","18000000","18400000","17300000","32500000","40000000","47000000","38300000","46400000","52700000","48500000","48100000","",
"South Asia (IDA & IBRD)","TSA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4012851335.58489","4254384095.79367","4423757691.1268","4494914645.37918","4527987595.94719","5148355971.75315","4807604359.84034","5005039852.62511","6604568007.36874","8719232422.47467","10325776051.5812","12100691065.3976","14800646484.4949","16321000000","14969000000","18937000000","22975000000","23886000000","25794000000","28701000000","29921300000","32046300000","37827000000","39895000000","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7347522918.6966","8139782797.59582","8642857011.87642","9074678186.60951","9448214506.11776","8482649034.33133","9047475639.45374","9977529315.03708","14127556897.8889","16410090685.5688","19025501651.1638","21310304988.3287","25206435912.102","25454707413.5238","23532054214.8508","26140956567.001","28869622463.2126","31386605629.0049","31162880081.5471","32415793968.0571","29685314954.4151","30078262910.0046","34058149107.4733","35667096121.6198","",
"Trinidad and Tobago","TTO","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","232000000","262000000","344000000","356000000","365000000","371000000","361000000","402000000","437000000","568000000","593000000","517000000","621000000","557000000","548000000","630000000","650000000","852000000","856000000","875000000","809000000","708000000","717000000","541000000","",
"Tunisia","TUN","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1838000000","1895000000","1858000000","1980000000","2118000000","1977000000","2061000000","1831000000","1935000000","2432000000","2800000000","2999000000","3373000000","3909000000","3524000000","3477000000","2529000000","2931000000","2863000000","3042000000","1869000000","1706000000","1782000000","2320000000","",
"Turkey","TUR","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4957000000","5650000000","7002000000","7177000000","5203000000","7636000000","10067000000","11901000000","13203000000","15888000000","20760000000","19137000000","21662000000","26446000000","26331000000","26318000000","30302000000","31566000000","36192000000","38855000000","35597000000","26788000000","31870000000","37140000000","",
"Tuvalu","TUV","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1200000","1200000","1500000","1900000","1500000","2400000","2400000","2700000","2400000","","","","","","",
"Tanzania","TZA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","502000000","473000000","343000000","404000000","467000000","381000000","626000000","639000000","654000000","762000000","835000000","986000000","1215000000","1293000000","1192000000","1279000000","1383000000","1754000000","1939000000","2047000000","1924000000","2149000000","2265000000","2465000000","",
"Uganda","UGA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78000000","117000000","135000000","144000000","151000000","165000000","187000000","194000000","185000000","268000000","382000000","347000000","402000000","536000000","683000000","802000000","977000000","1157000000","960000000","984000000","1049000000","1118000000","957000000","1044000000","",
"Ukraine","UKR","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","191000000","448000000","477000000","539000000","503000000","563000000","759000000","1001000000","1204000000","2931000000","3542000000","4018000000","5320000000","6722000000","4349000000","4696000000","5406000000","5988000000","5931000000","2264000000","1662000000","1723000000","2019000000","2269000000","",
"Upper middle income","UMC","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63928414076.3142","74440083531.8729","79106294655.3907","76998963359.8214","76956968590.2276","86585977811.7174","93598722256.4753","105391612627.471","111009494894.129","136298847121.386","150261182078.043","167726419331.6","196653853977.079","219624934324.702","204472019989.46","225729740259.199","250560431932.083","265405524158.296","288255468110.603","289861799383.058","283014902198.594","282882301182.747","305434086738.81","333759990784.072","",
"Uruguay","URY","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","725000000","890000000","862000000","695000000","653000000","827000000","700000000","409000000","419000000","591000000","699000000","711000000","928000000","1195000000","1460000000","1669000000","2401000000","2439000000","2182000000","2029000000","2070000000","2182000000","2660000000","2439000000","",
"United States","USA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93743000000","102196000000","107047000000","105095000000","111764000000","120384000000","103914000000","98160000000","95422000000","110317000000","122077000000","126778000000","144223000000","164721000000","146002000000","167996000000","187629000000","200997000000","218496000000","235990000000","249183000000","245991000000","251544000000","256145000000","",
"Uzbekistan","UZB","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15000000","198000000","167000000","102000000","63000000","72000000","68000000","48000000","57000000","28000000","43000000","51000000","64000000","99000000","121000000","","","","","","579000000","835000000","1314000000","",
"St. Vincent and the Grenadines","VCT","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53000000","64000000","71000000","73000000","85000000","82000000","89000000","91000000","91000000","96000000","104000000","113000000","110000000","96000000","88000000","86000000","92000000","94000000","92000000","178500000","211100000","221300000","216400000","241000000","",
"Venezuela, RB","VEN","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","995000000","1026000000","623000000","769000000","643000000","469000000","677000000","484000000","378000000","554000000","722000000","843000000","972000000","1097000000","1053000000","885000000","806000000","904000000","926000000","900000000","654000000","546000000","","","",
"British Virgin Islands","VGB","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","211000000","227000000","220000000","255000000","339000000","345000000","401000000","345000000","342000000","393000000","412000000","438000000","451000000","446000000","374000000","389000000","388000000","398000000","421000000","459000000","484000000","","","","",
"Virgin Islands (U.S.)","VIR","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","822000000","781000000","894000000","941000000","955000000","1206000000","1234000000","1195000000","1257000000","1356000000","1432000000","1468000000","1513000000","1157000000","1021000000","1223000000","1122000000","1210000000","1168000000","1319000000","1324000000","1343000000","1202000000","1046000000","",
"Vietnam","VNM","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1400000000","1700000000","2300000000","2850000000","3750000000","3930000000","3050000000","4450000000","5710000000","6850000000","7250000000","7410000000","7350000000","8500000000","8890000000","10080000000","",
"Vanuatu","VUT","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45000000","56000000","53000000","72000000","59000000","69000000","58000000","72000000","83000000","93000000","104000000","109000000","142000000","188000000","214000000","242000000","249000000","268000000","314000000","284000000","254000000","275000000","289000000","325000000","",
"World","WLD","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","485177838574.955","523997063800.151","525083588904.775","528706505907.183","550477905171.064","561928270981.324","549750184292.115","576796509715.815","634249874265.862","757466369797.339","810522228885.174","878869830247.561","1017877353020.33","1117562962966.03","1010110390248.08","1099352436751.19","1231335398275.05","1275117908507.42","1369438623924.19","1445366434826.76","1391894833263.13","1417778662646.37","1536137543301.11","1649263693177.22","",
"Samoa","WSM","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35699440","40398020","38511840","39600470","42500000","41000000","39000000","45000000","54000000","70000000","73800000","88400000","102400000","111600000","115200000","123700000","134900000","148200000","137200000","147700000","142400000","148700000","167000000","191300000","",
"Kosovo","XKX","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50000000","55000000","70000000","84000000","61000000","73000000","38000000","38000000","139000000","139000000","181000000","181000000","425000000","886000000","899000000","1291000000","910000000","1005000000","1097000000","1199000000","116000000","116000000","","","",
"South Africa","ZAF","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2654000000","3137000000","3422000000","3419000000","3407000000","3338000000","3256000000","3695000000","6674000000","7571000000","8629000000","9211000000","10226000000","9178000000","8684000000","10309000000","10706000000","11202000000","10468000000","10484000000","9140000000","8807000000","9706000000","9789000000","",
"Zambia","ZMB","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29000000","40000000","53000000","67000000","80000000","64000000","88000000","92000000","447000000","506000000","599000000","542000000","474000000","492000000","555000000","518000000","552000000","642000000","660000000","683000000","653000000","742000000","",
"Zimbabwe","ZWE","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","145000000","232000000","205000000","158000000","202000000","125000000","81000000","76000000","61000000","194000000","99000000","338000000","365000000","294000000","129000000","135000000","164000000","174000000","183000000","186000000","191000000","194000000","158000000","","",
